count,fpl_game_week,team,scored,conceded,cleen_sheet_prob,date
1,16,Arsenal,2.120646276119036,0.4375106623603045,0.5157559650268173,2018-12-08
1,17,Arsenal,1.854859052492912,1.0925346569254542,0.3767353016482148,2018-12-16
1,18,Arsenal,2.4200986821759445,0.5946869502293413,0.5180008987989624,2018-12-22
1,19,Arsenal,1.819238361135012,1.0224940399985991,0.3853232802250707,2018-12-26
1,20,Arsenal,1.148934053125464,2.0549810923812077,0.14155305509334856,2018-12-29
1,21,Arsenal,2.218716043249945,0.4415893788375008,0.5246653019137972,2019-01-01
1,22,Arsenal,1.781018245255834,1.3935638265786938,0.3175806518987589,2019-01-12
1,23,Arsenal,1.6493913591304057,1.3479381061077895,0.31254743236591453,2019-01-19
1,24,Arsenal,2.251502255979121,0.5536565294231501,0.5085514104193406,2019-01-29
1,25,Arsenal,1.1910409604445855,2.3646878097698294,0.09226699905883845,2019-02-03
1,26,Arsenal,1.7052060041124597,0.7512757985898569,0.42092133524389835,2019-02-09
1,27,Arsenal,2.168624188722464,0.6770943849188781,0.4791390988387213,2019-02-24
1,28,Arsenal,2.3829667427688275,0.7575672217736743,0.4862701993206183,2019-02-27
1,29,Arsenal,1.5237049734555854,1.8672681493140924,0.21066177929725075,2019-03-02
1,30,Arsenal,1.754188109282604,1.2908966767179946,0.3326571914350526,2019-03-10
1,32,Arsenal,2.3029776673748232,0.707731344016233,0.48702460492828903,2019-04-01
1,33,Arsenal,1.6244745758475103,1.2726481696133958,0.32308992529893665,2019-04-07
1,34,Arsenal,1.6749063174145005,1.0452977817539373,0.3672430631999706,2019-04-15
2,35,Arsenal,3.556598926076725,1.6319339081284054,0.833858035474207,2019-04-24
1,36,Arsenal,1.4421191407503164,1.2483728972680677,0.3094021173501165,2019-04-28
1,37,Arsenal,2.0923334430537546,0.5663837136812139,0.49075474437861216,2019-05-05
1,38,Arsenal,1.9538208422808565,0.857614518570382,0.4269508527198373,2019-05-12
1,16,Bournemouth,0.937166460988268,2.374804908884972,0.0656374558063465,2018-12-08
1,17,Bournemouth,1.0982483013554547,1.737567756155692,0.19132733218056938,2018-12-15
1,18,Bournemouth,1.592219498631262,1.3270665861358102,0.3105430560492066,2018-12-22
1,19,Bournemouth,0.977837217933432,2.5821972106690283,0.03385621630125954,2018-12-26
1,20,Bournemouth,0.8437176496423866,2.3704284421909945,0.057232414952348765,2018-12-30
