count,fpl_game_week,team,scored,conceded,cleen_sheet_prob,date
1,19,Arsenal,1.7835939312464433,0.98640000521033,0.38445646052939253,2018-12-26
1,20,Arsenal,1.1615940380866665,2.172343420088524,0.12788495500381267,2018-12-29
1,21,Arsenal,2.317306760920466,0.453760473878171,0.5238657017302213,2019-01-01
1,22,Arsenal,1.8427781598025053,1.3108403949975311,0.3360646254475308,2019-01-12
1,23,Arsenal,1.5501667525503795,1.3389589286181132,0.3035709714874992,2019-01-19
1,24,Arsenal,2.3799153788692617,0.5209027545506194,0.5186377760894538,2019-01-29
1,25,Arsenal,1.234960208111056,2.099665470930393,0.14695865303582495,2019-02-03
1,26,Arsenal,1.9621458280999269,0.671488800393668,0.45385807295145614,2019-02-09
1,27,Arsenal,2.2059435484582663,0.7080159485702958,0.4709490104818875,2019-02-24
1,28,Arsenal,2.301513809151785,0.6092824972555313,0.4964712293406129,2019-02-27
1,29,Arsenal,1.363980741701338,1.8342819095950949,0.20340638847765202,2019-03-02
1,30,Arsenal,1.8934097034442947,1.2999172588355914,0.34269567789752,2019-03-10
1,32,Arsenal,2.1961776425276645,0.5261958622590804,0.5002926197245613,2019-04-01
1,33,Arsenal,1.9950723742082683,1.195920504557122,0.36967327266962186,2019-04-07
1,34,Arsenal,1.901299143685916,1.185876065005936,0.36243265502863187,2019-04-15
2,35,Arsenal,3.664704646116759,1.6265610922206275,0.8358281712592432,2019-04-24
1,36,Arsenal,1.655272894458038,1.0469051894952397,0.3621861015059224,2019-04-28
1,37,Arsenal,2.0430647102323305,0.516665375960089,0.4873263172500919,2019-05-05
1,38,Arsenal,1.932934482454682,0.8427664161962789,0.42256500855646106,2019-05-12
1,19,Bournemouth,0.6673004341379912,2.4652302098099383,0.0321396701454813,2018-12-26
1,20,Bournemouth,0.8321266917628837,2.2954682631684986,0.07607030052560651,2018-12-30
1,21,Bournemouth,1.5867435277626627,1.4697436486247444,0.2852727294560446,2019-01-02
1,22,Bournemouth,1.3042327291522648,1.8327094672793085,0.19798926557739804,2019-01-13
1,23,Bournemouth,1.4464532687764482,1.5129387035135355,0.2647467425156875,2019-01-19
1,24,Bournemouth,0.789239157406258,1.9056599412521813,0.13689442951591313,2019-01-30
1,25,Bournemouth,1.2543850796070757,1.452206471302752,0.25660257507812484,2019-02-02
1,26,Bournemouth,0.3714631304058289,2.7098411201858768,0.01,2019-02-09
1,27,Bournemouth,1.320184158490547,1.2144297409927225,0.3024448887304569,2019-02-23
1,28,Bournemouth,0.6092824972555313,2.301513809151785,0.05388288080429007,2019-02-27
1,29,Bournemouth,0.821113329562969,2.284241791924368,0.07689263638414096,2019-03-02
1,30,Bournemouth,1.1836962454337756,1.220667825505707,0.2884333972600294,2019-03-09
1,31,Bournemouth,1.4469313723982289,1.1045781999078352,0.33278150023286884,2019-03-16
1,32,Bournemouth,0.923548611850632,1.6428095146660238,0.19342311573407056,2019-03-30
1,33,Bournemouth,1.5716535664726834,1.0799086997563423,0.3487433930642989,2019-04-06
1,34,Bournemouth,0.9408970609995172,1.4713317427415944,0.22362196119855032,2019-04-13
1,35,Bournemouth,1.4804505531808834,0.9445328739167784,0.36261391363932594,2019-04-20
1,36,Bournemouth,1.033687949137335,1.5925943652636831,0.2122521195509836,2019-04-27
1,37,Bournemouth,0.9267712131238784,1.9954955805596968,0.1350095268661807,2019-05-04
1,38,Bournemouth,0.8635499348893713,1.5864180140474442,0.19710917726524219,2019-05-12
1,19,Brighton,0.98640000521033,1.7835939312464433,0.17595733827160642,2018-12-26
1,20,Brighton,1.6404655995556616,1.2739049518225638,0.3229847443650865,2018-12-29
1,21,Brighton,1.0534807309437164,1.6833395962929194,0.1990249032238903,2019-01-02
1,22,Brighton,0.7193773258239119,2.1627179297438186,0.08745575810007439,2019-01-12
1,23,Brighton,0.7745535455115004,2.072063139293103,0.1077935640738178,2019-01-19
1,24,Brighton,1.1400439779142402,1.1674997292622509,0.29313647550705046,2019-01-29
1,25,Brighton,1.5233297190039363,1.240497862242005,0.31741328176430905,2019-02-02
1,26,Brighton,1.5724870452947315,0.9149102009543776,0.37629376901197886,2019-02-09
1,28,Brighton,0.906860103150651,1.4602890283420298,0.22222535796190995,2019-02-26
1,29,Brighton,1.514088453329829,0.6560226475416194,0.413846164807771,2019-03-02
1,30,Brighton,0.8702240762187627,1.4272601777528229,0.22424226445286896,2019-03-09
2,32,Brighton,1.7194621390555127,3.0631253837797585,0.4117584986432131,2019-03-30
2,34,Brighton,2.9977024051712924,1.77005172926475,0.7485407586637423,2019-04-16
2,35,Brighton,1.4026036708755305,3.492320482037756,0.3101836246135745,2019-04-20
1,36,Brighton,1.3776769011321597,0.8694917510177529,0.36533934130118645,2019-04-27
1,37,Brighton,0.516665375960089,2.0430647102323305,0.08810987691282013,2019-05-05
1,38,Brighton,0.7284962082675268,2.025792693004913,0.11111963249267112,2019-05-12
1,19,Burnley,1.6136452606884737,1.5400587531776655,0.2761226846559159,2018-12-26
1,20,Burnley,1.3912630961945929,1.5848906935299572,0.24752150255446245,2018-12-30
1,21,Burnley,1.1635500478959793,1.3276637905661877,0.2687044247384855,2019-01-02
1,22,Burnley,1.4836670056724597,1.0748914890066317,0.34121578607756947,2019-01-12
1,23,Burnley,1.1377473385260273,1.8770950302225144,0.1747752742553424,2019-01-19
1,24,Burnley,0.7360518816296261,2.326535615633518,0.06176608188475341,2019-01-29
1,25,Burnley,1.3898257807322891,1.346668951220786,0.2870472285490762,2019-02-02
1,26,Burnley,0.9149102009543776,1.5724870452947315,0.20431027743705962,2019-02-09
1,27,Burnley,0.9124656780934252,2.108332208127521,0.1148632655845836,2019-02-23
