count,fpl_game_week,team,scored,conceded,cleen_sheet_prob,date
1,5,Arsenal,1.799870279535008,1.3034218128396688,0.3318941722763773,2018-09-15
1,6,Arsenal,2.0233599683529837,1.0475382486166664,0.3939915151664999,2018-09-23
1,7,Arsenal,1.7898409363965122,0.9369533394780388,0.39016220138953595,2018-09-29
1,8,Arsenal,1.8523555334926929,1.176669563241269,0.3572456199897453,2018-10-07
1,9,Arsenal,1.9668036741345116,1.0245257117743494,0.3924550503025579,2018-10-22
1,10,Arsenal,1.7594782190881268,1.4092713503348555,0.31104279913462185,2018-10-28
1,11,Arsenal,1.377637197459514,2.028160457116969,0.17559469611007605,2018-11-03
1,12,Arsenal,2.2425429299106887,0.725088402717221,0.46644196609512334,2018-11-11
1,13,Arsenal,1.5821361661174538,1.4700758200294168,0.28474575076831216,2018-11-25
1,14,Arsenal,1.6223232263066123,1.8021194924049029,0.23484031799768146,2018-12-02
1,15,Arsenal,1.3541638554883295,1.9423093787713617,0.18728256212107278,2018-12-05
1,16,Arsenal,2.4566790404740155,0.51454364751554,0.5203463031111027,2018-12-08
1,17,Arsenal,1.7115552958762303,1.3020576902976309,0.32391029668795024,2018-12-16
1,18,Arsenal,2.159233444257844,0.8580719029877937,0.43722042236866493,2018-12-22
1,19,Arsenal,1.8838664856982013,1.181589434472661,0.35937814581123806,2018-12-26
1,20,Arsenal,0.9819746524213911,2.3617033203149744,0.08495776200160934,2018-12-29
1,21,Arsenal,2.17209402294845,0.7672026444608979,0.4530942597194977,2019-01-01
1,22,Arsenal,1.9408091557542035,1.1881186733923166,0.3636132345043463,2019-01-12
1,23,Arsenal,1.6959868041116453,1.5160870565921614,0.2878894786881323,2019-01-19
1,24,Arsenal,2.2580400723462954,0.5779516186550974,0.4916502529116624,2019-01-29
1,25,Arsenal,0.9271112041185984,2.380933613928519,0.07675460384971156,2019-02-03
1,26,Arsenal,2.057565402000331,0.8446354172779835,0.4299462647126946,2019-02-09
1,27,Arsenal,2.0416470656386743,0.902944051823946,0.4190482492875273,2019-02-24
1,28,Arsenal,1.894972468702087,1.0537067143779215,0.38106818191818137,2019-02-27
1,29,Arsenal,1.2059541206551172,2.114955794989536,0.14562475814956538,2019-03-02
1,30,Arsenal,1.6670001580729628,1.5259402731198664,0.2836049932709421,2019-03-10
1,32,Arsenal,2.071293460892896,0.845639585961429,0.4310593519469478,2019-04-01
1,33,Arsenal,1.5655777414747432,1.318961429974555,0.307618703839085,2019-04-07
1,34,Arsenal,1.3320587095182723,1.2083765208359274,0.30378939006212113,2019-04-15
2,35,Arsenal,3.836368664091836,1.9687072681450972,0.7888557593125503,2019-04-24
1,36,Arsenal,1.5090214472562715,1.2959488931322378,0.3060822389751431,2019-04-28
