count,fpl_game_week,team,scored,conceded,cleen_sheet_prob,date
1,26,Arsenal,2.1951990486315167,0.727512493644336,0.46506745038086494,2019-02-09
1,27,Arsenal,2.2561202968398915,0.781197149056261,0.46194280391161896,2019-02-24
1,28,Arsenal,2.118911079466015,1.0090498152894534,0.4114004194885387,2019-02-27
1,29,Arsenal,1.2379074894574316,2.021148528320025,0.16131879875679972,2019-03-02
1,30,Arsenal,1.8024910144740336,1.6429405369806993,0.27694136512942835,2019-03-10
1,32,Arsenal,2.2754846480662247,0.7487777394321465,0.46911920035664423,2019-04-01
1,33,Arsenal,1.7905974196711547,1.1627340137282227,0.3551017658017186,2019-04-07
1,34,Arsenal,1.9312578230909736,1.1325442771038203,0.3733356512746898,2019-04-15
2,35,Arsenal,3.982126838892477,2.1235099606883754,0.7813124198806698,2019-04-24
1,36,Arsenal,1.6989246213010278,1.2942611822421275,0.3247517948249039,2019-04-28
1,37,Arsenal,2.335559350230572,0.699053670518145,0.48298729857599926,2019-05-05
1,38,Arsenal,1.796099325933567,1.202280132456786,0.3490910717127288,2019-05-12
1,26,Bournemouth,0.6952090573473491,2.317338428178127,0.06129867372966302,2019-02-09
1,27,Bournemouth,1.7471738648773287,1.1181475452847975,0.3583725400592722,2019-02-23
1,28,Bournemouth,1.0090498152894534,2.118911079466015,0.12362100480620025,2019-02-27
1,29,Bournemouth,0.9023498285294772,2.1610476884409127,0.10661365978692242,2019-03-02
1,30,Bournemouth,1.6035236171690692,0.8810956222403862,0.38397786028818515,2019-03-09
1,31,Bournemouth,1.729458539786645,0.9480101912110648,0.3847930201717934,2019-03-16
1,32,Bournemouth,1.1802881069311693,1.520883227930767,0.2384836605847505,2019-03-30
1,33,Bournemouth,1.651195380318346,1.0734293386639346,0.3567146002884182,2019-04-06
1,34,Bournemouth,1.4431902671060757,1.281148555688275,0.3028275015200031,2019-04-13
1,35,Bournemouth,2.076230165798852,0.8268631624007314,0.4374585461990954,2019-04-20
1,36,Bournemouth,1.2541928380765115,1.2537336585875072,0.28955082307683305,2019-04-27
1,37,Bournemouth,0.9743153035667538,1.7736094942517169,0.17735746157213347,2019-05-04
1,38,Bournemouth,1.17029035136571,1.4312169128711354,0.25234556539639347,2019-05-12
1,26,Brighton,1.487277069732216,1.4361554436136694,0.2813891057128291,2019-02-09
1,28,Brighton,0.9889802024353184,1.8562197389707809,0.16510012006446395,2019-02-26
1,29,Brighton,1.749428822881561,0.8244398352526151,0.407075254657478,2019-03-02
1,30,Brighton,1.0155019054161536,1.803072882457444,0.17637275280237014,2019-03-09
2,32,Brighton,2.039585438677153,3.401204176252334,0.3873891332528594,2019-04-03
2,34,Brighton,2.783257852967239,2.428327891927638,0.6180591966679456,2019-04-16
2,35,Brighton,1.4818498463042211,4.163817364940639,0.2089474111803573,2019-04-20
1,36,Brighton,1.4559818535616316,1.2011779205219162,0.31723534181741453,2019-04-27
1,37,Brighton,0.699053670518145,2.335559350230572,0.058652598525557986,2019-05-05
1,38,Brighton,0.5923536837581688,2.3776959592054694,0.04164525350628023,2019-05-12
1,26,Burnley,1.4361554436136694,1.487277069732216,0.2681336186381273,2019-02-09
1,27,Burnley,0.9855402093474948,1.997997737568805,0.14136894265338934,2019-02-23
1,28,Burnley,1.3121716889933068,1.4730920861902022,0.25879674654781154,2019-02-26
1,29,Burnley,1.536988096627942,1.281872587433586,0.31154334533036043,2019-03-02
1,30,Burnley,0.5786158582160593,2.413908566583185,0.03437260706899736,2019-03-10
1,31,Burnley,1.473946935100812,1.2984999854006285,0.30285998466619096,2019-03-16
1,32,Burnley,1.6214508011094655,1.2055878190532816,0.3320937914170408,2019-03-30
1,33,Burnley,1.0734293386639346,1.651195380318346,0.20690382784561384,2019-04-06
1,34,Burnley,1.6498629197361148,0.819410169279195,0.39852692939391565,2019-04-13
1,35,Burnley,0.7324618295258585,1.9836196612907888,0.11990375362948602,2019-04-22
1,36,Burnley,0.7583670354884665,2.2302282329362493,0.08162954718155935,2019-04-28
1,37,Burnley,1.118848247623712,1.4494067392756251,0.24449683697463637,2019-05-03
1,38,Burnley,1.202280132456786,1.796099325933567,0.19511782709041664,2019-05-12
1,26,Cardiff City,0.8874388421577344,1.5659930465439331,0.20345093163342792,2019-02-09
1,27,Cardiff City,1.346560964464387,1.2429139541748058,0.3000378325544476,2019-02-22
1,28,Cardiff City,1.1876408317714209,1.254843961526061,0.2830985831183448,2019-02-26
1,29,Cardiff City,0.906258789201604,1.685451261720404,0.18550148400280037,2019-03-02
1,30,Cardiff City,1.0894942225315305,1.1881785400931948,0.2848598373682632,2019-03-09
2,32,Cardiff City,0.7987801140713041,4.453499235961728,0.09677932963268432,2019-04-03
2,34,Cardiff City,1.804547794100757,3.151972217015079,0.40639701647445203,2019-04-16
1,35,Cardiff City,0.5195903374517371,2.0915276839215897,0.0820368054707844,2019-04-21
1,36,Cardiff City,1.2444449547597003,1.4032967434729116,0.2639401721241893,2019-04-27
1,37,Cardiff City,1.0859702778358349,1.2967048149803344,0.266610516953173,2019-05-04
1,38,Cardiff City,0.351640778062714,2.345567652739209,0.02427535501714495,2019-05-12
1,26,Chelsea,0.9158207285667236,2.2303322066037685,0.09644388788713845,2019-02-10
1,28,Chelsea,1.4071680955415062,1.5330704961159505,0.25784276239602133,2019-02-27
1,29,Chelsea,2.117090659745819,0.9235372744733084,0.4253468202440088,2019-03-03
1,30,Chelsea,2.0704682812131976,0.7680501715101478,0.4466256571043703,2019-03-10
1,31,Chelsea,1.6043851862737388,1.0483885502787855,0.35643943058822913,2019-03-17
2,32,Chelsea,3.91101440646466,1.3585730268325542,0.9009028235541754,2019-04-03
1,33,Chelsea,1.8708412811519124,0.6171204247278556,0.4527396656724245,2019-04-08
1,34,Chelsea,0.9728541505003496,1.9215917312206088,0.15278838086693206,2019-04-14
1,35,Chelsea,1.9836196612907888,0.7324618295258585,0.44432039931508216,2019-04-22
1,36,Chelsea,1.1786371598659644,1.8201588605567376,0.1889185932291354,2019-04-28
1,37,Chelsea,2.063998970628754,0.607946786353451,0.4724488869876483,2019-05-05
1,38,Chelsea,1.4761929293573175,1.1433962602463963,0.32867873168515116,2019-05-12
1,26,Crystal Palace,1.5428267760493477,1.0661738523484483,0.34770457248037545,2019-02-09
1,27,Crystal Palace,1.184697882801047,1.6289691464132836,0.22105436641936532,2019-02-23
1,28,Crystal Palace,1.2243552235180375,1.91373944869584,0.1777751628529291,2019-02-27
1,29,Crystal Palace,1.281872587433586,1.536988096627942,0.24539364330719027,2019-03-02
1,30,Crystal Palace,1.803072882457444,1.0155019054161536,0.3805845062073291,2019-03-09
2,32,Crystal Palace,2.5227494200195637,2.8069679010011206,0.5310079596585876,2019-04-03
1,33,Crystal Palace,1.3053565590824436,1.3567897613556303,0.27735597130117057,2019-04-06
1,34,Crystal Palace,0.8154609580336186,2.1778349605576928,0.09565754580587912,2019-04-14
1,35,Crystal Palace,0.9039012155204474,2.117438622309648,0.11395952686202523,2019-04-21
1,36,Crystal Palace,1.5314150096503547,1.0232808981424308,0.35371113445166724,2019-04-27
1,37,Crystal Palace,1.2967048149803344,1.0859702778358349,0.32125253727612924,2019-05-04
1,38,Crystal Palace,1.4312169128711354,1.17029035136571,0.32000203343324984,2019-05-12
1,26,Everton,1.2838715847709832,1.477624148844826,0.25538275958078804,2019-02-09
1,28,Everton,1.254843961526061,1.1876408317714209,0.30052389380342415,2019-02-26
1,29,Everton,0.8671529850592657,2.007284497656414,0.12868412323923079,2019-03-03
1,30,Everton,1.2087165178087282,1.4036811274717746,0.26051123593907055,2019-03-09
1,31,Everton,1.0483885502787855,1.6043851862737388,0.21227331574441688,2019-03-17
1,32,Everton,0.9994152489284054,1.3954991408534942,0.2421467184499061,2019-03-30
1,33,Everton,1.1627340137282227,1.7905974196711547,0.19230109035263637,2019-04-07
