count,fpl_game_week,team,scored,conceded,cleen_sheet_prob,date
1,24,Arsenal,2.369654135949991,0.6449816928180893,0.4939413650946759,2019-01-29
1,25,Arsenal,1.0834676628396926,2.403070286731833,0.08481729359032425,2019-02-03
1,26,Arsenal,2.0719536722233443,0.9364436437759022,0.4181999658265601,2019-02-09
1,27,Arsenal,2.188938835839856,0.906711334393155,0.434042765825133,2019-02-24
1,28,Arsenal,2.1954514705073174,1.0740205381418684,0.4071880407121197,2019-02-27
1,29,Arsenal,1.216897484053061,2.0288622274883403,0.15874915973993392,2019-03-02
1,30,Arsenal,1.6400948170144298,1.7432807708229414,0.24528485040053283,2019-03-10
1,32,Arsenal,2.283390993683639,0.8548300280085758,0.4514100371001245,2019-04-01
1,33,Arsenal,1.636429835854713,1.387750066573023,0.30330430263409747,2019-04-07
1,34,Arsenal,1.8148932392901829,1.3647690948698563,0.3237996079736064,2019-04-15
2,35,Arsenal,3.901854686172907,2.212847910683171,0.7579115800885622,2019-04-21
1,36,Arsenal,1.6274324871035044,1.451704867496288,0.29196257846770224,2019-04-28
1,37,Arsenal,2.0777429534992624,0.8165553498541086,0.4384229578751477,2019-05-05
1,38,Arsenal,1.5880268782219498,1.3938164049360204,0.2977728974275846,2019-05-12
1,24,Bournemouth,1.0674188355045802,1.7645802371863448,0.1881261001725265,2019-01-30
1,25,Bournemouth,1.4662138478921516,1.2275750412437632,0.3136481679945534,2019-02-02
1,26,Bournemouth,0.5422516694129738,2.704966776771669,0.01,2019-02-09
1,27,Bournemouth,1.7520302373398924,1.1581003238386025,0.3518352035623674,2019-02-23
1,28,Bournemouth,1.0740205381418684,2.1954514705073174,0.11801415162449527,2019-02-27
1,29,Bournemouth,0.885842584770063,2.23306802867346,0.09420601471688536,2019-03-02
1,30,Bournemouth,1.5097258900356507,1.1310440898355931,0.33357167807742294,2019-03-09
1,31,Bournemouth,1.7601468752424765,1.0884141378147976,0.36403524855884245,2019-03-16
1,32,Bournemouth,1.1275785669102605,1.7086791755504285,0.20293988945113323,2019-03-30
1,33,Bournemouth,1.460572394896076,1.2939847416214028,0.30221791712828494,2019-04-06
1,34,Bournemouth,1.2054895964386478,1.430335629277007,0.2559325601413093,2019-04-13
1,35,Bournemouth,1.8597750352739288,0.957764681967492,0.39481788262741246,2019-04-20
1,36,Bournemouth,1.223124685787567,1.4269308208243794,0.2581439699924425,2019-04-27
1,37,Bournemouth,0.9880854749862068,1.8276730384327424,0.17033508150021104,2019-05-04
1,38,Bournemouth,1.1267264101986074,1.5453060047049316,0.22967889896834354,2019-05-12
1,24,Brighton,1.3936417978542286,1.360593524063625,0.2850119195248469,2019-01-29
1,25,Brighton,1.53133109341753,1.2485864402881646,0.31630077455644234,2019-02-02
1,26,Brighton,1.3278549305972154,1.3010239486022472,0.2886261635351336,2019-02-09
1,28,Brighton,0.971470904363481,1.6923281842833542,0.19099603633326884,2019-02-26
1,29,Brighton,1.6948307333590171,0.726700196202536,0.4172927343105439,2019-03-02
1,30,Brighton,1.001805678649053,1.560141944435082,0.21553784521676328,2019-03-09
2,32,Brighton,1.8847674032069144,3.065248282484901,0.4289739658303882,2019-03-30
2,34,Brighton,3.003686992999463,1.950753416556292,0.7167739266076564,2019-04-16
2,35,Brighton,1.5895407205061254,3.573122529483038,0.31793876329345894,2019-04-23
1,36,Brighton,1.5338686179519414,1.0018925518039676,0.357035096866839,2019-04-27
1,37,Brighton,0.8165553498541086,2.0777429534992624,0.11321120056620781,2019-05-05
1,38,Brighton,0.6283773964823033,2.115359511665405,0.0894030636585979,2019-05-12
1,24,Burnley,0.8243921483708835,2.215596687819517,0.09131587894963919,2019-01-29
1,25,Burnley,1.706651940317149,0.9832376162744418,0.3762880038836537,2019-02-02
1,26,Burnley,1.3010239486022472,1.3278549305972154,0.2817074856321091,2019-02-09
1,27,Burnley,1.0992132926484184,1.740785805251563,0.19501140667415287,2019-02-23
1,28,Burnley,1.4520948595414804,1.3115524795065392,0.29853966596608883,2019-02-26
1,29,Burnley,1.594660199229577,1.0860193346563816,0.3489215331764127,2019-03-02
1,30,Burnley,0.5442252285848986,2.508925285100202,0.016911027725394878,2019-03-10
1,31,Burnley,1.5331384939467805,1.1870186435074292,0.32657692492663426,2019-03-16
1,32,Burnley,1.7462070637625111,0.95426209941783,0.3847510311127441,2019-03-30
